Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,12/04/2010,Estate management,Air Command,SAFESKYS LTD,617627,21762.51
Ministry of Defence,Ministry of Defence,12/04/2010,Estate management,Air Command,VT FLAGSHIP LTD,617736,9728.40
Ministry of Defence,Ministry of Defence,12/04/2010,Estate management,Navy Command,VT FLAGSHIP LTD,617736,326681.27
Ministry of Defence,Ministry of Defence,12/04/2010,Estates - Equipment/Works,Defence Estate - SSG,ELECTRONIC SECURITY SOLUTIONS   ,PMT - 033,44577.94
Ministry of Defence,Ministry of Defence,12/04/2010,Estates - Equipment/Works,Defence Estate - SSG,GUNNEBO UK LTD                  ,PMT - 069,25300.00
Ministry of Defence,Ministry of Defence,12/04/2010,Estates - Stores/Equipment,Defence Estate - SSG,SURELOCK MCGILL LTD             ,PMT - 017,70057.07
Ministry of Defence,Ministry of Defence,12/04/2010,Externally delivered education and training.,Central TLB,CRANFIELD UNIVERSITY,617243,-35091.34
Ministry of Defence,Ministry of Defence,12/04/2010,Externally delivered education and training.,Air Command,VT LAND LIMITED,617738,979039.16
Ministry of Defence,Ministry of Defence,12/04/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,617328,20350.00
Ministry of Defence,Ministry of Defence,12/04/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,617347,237711.00
Ministry of Defence,Ministry of Defence,12/04/2010,Fees for professional services,Defence Equipment & Support,POYRY ENERGY LIMITED,617596,237319.35
Ministry of Defence,Ministry of Defence,12/04/2010,Fees for professional services,Central TLB,SERCO LIMITED,617640,275537.92
Ministry of Defence,Ministry of Defence,12/04/2010,Fees for professional services,Defence Equipment & Support,WILLIS LIMITED,617755,2360.00
Ministry of Defence,Ministry of Defence,12/04/2010,Fees for professional services,Defence Estates,WILLIS LIMITED,617755,15871.30
Ministry of Defence,Ministry of Defence,12/04/2010,Fees for professional services,Land Forces,WILLIS LIMITED,617755,7480.00
Ministry of Defence,Ministry of Defence,12/04/2010,Food and clothing,Land Forces,ARAMARK LTD,617147,4193.33
Ministry of Defence,Ministry of Defence,12/04/2010,Food and clothing,Air Command,ITURRI SA,3000004061,643.86
Ministry of Defence,Ministry of Defence,12/04/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004061,808.92
Ministry of Defence,Ministry of Defence,12/04/2010,Food and clothing,Defence Estates,ITURRI SA,3000004061,30.22
Ministry of Defence,Ministry of Defence,12/04/2010,Food and clothing,Land Forces,ITURRI SA,3000004061,1029.65
Ministry of Defence,Ministry of Defence,12/04/2010,Food and clothing,Defence Equipment & Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,617600,1201668.56
Ministry of Defence,Ministry of Defence,12/04/2010,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,2000007902,26956.83
Ministry of Defence,Ministry of Defence,12/04/2010,Fuel for military use,Command Joint Operations,BP INTERNATIONAL LIMITED,2000007902,782.87
Ministry of Defence,Ministry of Defence,12/04/2010,Fuel for military use,Land Forces,BP INTERNATIONAL LIMITED,2000007902,645.15
Ministry of Defence,Ministry of Defence,12/04/2010,Fuel for military use,Land Forces,SHELL AVIATION LTD,617646,94571.76
Ministry of Defence,Ministry of Defence,12/04/2010,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,617647,68220.11
Ministry of Defence,Ministry of Defence,12/04/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,617347,5029.00
Ministry of Defence,Ministry of Defence,12/04/2010,IT and communication services,Land Forces,NSSL LIMITED,617567,26.84
Ministry of Defence,National Army Museum,12/04/2010,Lease of storage building for collections April-June,Bill Payment,GEOGHEGAN BROS. LTD,PO1007233,48132.70
Ministry of Defence,Ministry of Defence,12/04/2010,Medical treatment & stores and welfare services.,Land Forces,SSAFA GSTT CARE LLP,617662,747985.70
Ministry of Defence,Ministry of Defence,12/04/2010,Medical treatment & stores and welfare services.,Land Forces,SSAFA GSTT CARE LLP,5000032819,311901.37
Ministry of Defence,Ministry of Defence,12/04/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000032807,112282.65
Ministry of Defence,Ministry of Defence,12/04/2010,Payment of utilities,Land Forces,MABANAFT DEUTSCHLAND GMBH,5000032808,68472.64
Ministry of Defence,Ministry of Defence,12/04/2010,Payment of utilities,Land Forces,NVV AG / NEW ENERGIE GMBH,5000032813,67517.12
Ministry of Defence,Ministry of Defence,12/04/2010,Payment of utilities,Air Command,PACE PETROLEUM LTD,617582,25390.37
Ministry of Defence,Ministry of Defence,12/04/2010,Payment of utilities,Land Forces,PACE PETROLEUM LTD,617582,20077.46
Ministry of Defence,Ministry of Defence,12/04/2010,Payment of utilities,Air Command,SSE ENERGY SUPPLY LIMITED,617664,81566.14
Ministry of Defence,Ministry of Defence,12/04/2010,Payment of utilities,Land Forces,WILHELM SCHROEDER GMBH,5000032825,41417.65
Ministry of Defence,Ministry of Defence,12/04/2010,Payments on behalf of Defence Support Group,Central TLB,UNIPART GROUP LIMITED,617720,13731.73
Ministry of Defence,Ministry of Defence,12/04/2010,Property leases,Defence Estates,COAST TO COAST WATER LTD,617232,46699.12
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of buildings and military equipment ,Defence Estates,DEBUT SERVICES (SOUTH WEST)LIMITED,617255,328136.68
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of buildings and military equipment ,Command Joint Operations,GIFFORD LLP,617322,1221.08
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of buildings and military equipment ,Defence Estates,GIFFORD LLP,617322,81281.50
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of information and communications technology,Defence Equipment & Support,VT FLAGSHIP LTD,617736,15486.16
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Air Command,BOC LIMITED,617188,25355.46
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Command Joint Operations,BOC LIMITED,617188,239.61
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,617188,15200.16
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Estates,BOC LIMITED,617188,29.34
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Land Forces,BOC LIMITED,617188,3823.15
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004061,233628.64
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Air Command,NHS BUSINESS SERVICES AUTHORITY,617431,397.77
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Command Joint Operations,NHS BUSINESS SERVICES AUTHORITY,617431,1551.33
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,NHS BUSINESS SERVICES AUTHORITY,617431,387.76
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Land Forces,NHS BUSINESS SERVICES AUTHORITY,617431,26296.09
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,617597,50449.24
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Air Command,SIGN PLUS LIMITED,617650,10215.42
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,SIGN PLUS LIMITED,617650,30293.27
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Land Forces,SIGN PLUS LIMITED,617650,2619.89
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Air Command,UNIPART GROUP LIMITED,617720,6091.98
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,UNIPART GROUP LIMITED,617720,548.00
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Land Forces,UNIPART GROUP LIMITED,617720,18671.19
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,VARIVANE INDUSTRIES LIMITED,617729,4826.37
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Air Command,XMA LTD,617768,9259.24
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Central TLB,XMA LTD,617768,998.06
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,617768,2010.27
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Land Forces,XMA LTD,617768,12212.87
Ministry of Defence,Ministry of Defence,12/04/2010,Purchase of inventory and services ,Navy Command,XMA LTD,617768,3929.80
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,BRACKNELL FOREST BOROUGH COUNCIL,617190,93874.65
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,CITY OF WESTMINSTER,617230,32004.90
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,CITY OF YORK COUNCIL,617231,44359.51
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,SUFFOLK COASTAL DISTRICT COUNCIL,617671,26082.09
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,SURREY HEATH BOROUGH COUNCIL,617673,75697.52
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,TEST VALLEY BOROUGH COUNCIL,617688,80338.80
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,THE HIGHLAND COUNCIL,617702,127453.30
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,THREE RIVERS DISTRICT COUNCIL,617712,26159.32
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,UTTLESFORD DISTRICT COUNCIL,617725,27736.73
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,VALE OF GLAMORGAN COUNCIL,617726,33903.01
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,VALE OF WHITE HORSE DISTRICT COUNCIL,617727,140045.68
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,VALE OF WHITE HORSE DISTRICT COUNCIL,617728,331940.04
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WEST BERKSHIRE DISTRICT COUNCIL,617743,43995.66
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WEST OXFORDSHIRE DISTRICT  COUNCIL,617747,131647.42
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WILTSHIRE COUNCIL,617757,692805.89
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WINCHESTER CITY COUNCIL,617758,48896.82
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,617759,59954.01
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WOKINGHAM DISTRICT COUNCIL,617761,45557.31
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WREKIN DISTRICT COUNCIL,617763,25544.15
Ministry of Defence,Ministry of Defence,12/04/2010,Rent and rates,Defence Estates,WYCOMBE DISTRICT COUNCIL,617766,126947.47
Ministry of Defence,Ministry of Defence,12/04/2010,Research and development,Defence Equipment & Support,QINETIQ LIMITED,617604,3240.00
Ministry of Defence,Ministry of Defence,12/04/2010,Transport hire charges,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,617737,29981.40
Ministry of Defence,Ministry of Defence,12/04/2010,Transport hire charges,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,617737,22042.47
Ministry of Defence,Ministry of Defence,12/04/2010,Transport hire charges,Command Joint Operations,VT LAND (WHITEFLEET MANAGEMENT) LTD,617737,6609.37
Ministry of Defence,Ministry of Defence,12/04/2010,Transport hire charges,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,617737,14595.78
Ministry of Defence,Ministry of Defence,12/04/2010,Transport hire charges,Defence Estates,VT LAND (WHITEFLEET MANAGEMENT) LTD,617737,11767.09
Ministry of Defence,Ministry of Defence,12/04/2010,Transport hire charges,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,617737,115568.66
Ministry of Defence,Ministry of Defence,12/04/2010,Transport hire charges,Navy Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,617737,13575.94
Ministry of Defence,Ministry of Defence,12/04/2010,"Transportation of personnel, freight and travel expenses",Air Command,DSV AIR & SEA LIMITED,617282,589.87
Ministry of Defence,Ministry of Defence,12/04/2010,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,617282,9430.44
Ministry of Defence,Ministry of Defence,12/04/2010,"Transportation of personnel, freight and travel expenses",Land Forces,DSV AIR & SEA LIMITED,617282,25536.87
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,617912,91598.44
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,617912,25981.15
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,618229,26584.75
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Air Command,VT LAND (WHITEFLEET MANAGEMENT) LTD,618325,8127.14
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Central TLB,VT LAND (WHITEFLEET MANAGEMENT) LTD,618325,207.01
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Defence Equipment & Support,VT LAND (WHITEFLEET MANAGEMENT) LTD,618325,95.44
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Defence Estates,VT LAND (WHITEFLEET MANAGEMENT) LTD,618325,113.29
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Land Forces,VT LAND (WHITEFLEET MANAGEMENT) LTD,618325,339.26
Ministry of Defence,Ministry of Defence,13/04/2010,Design services and minor equipment purchases,Air Command,XMA LTD,618338,83.03
Ministry of Defence,Ministry of Defence,13/04/2010,Development costs for military equipment.,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,617912,2307.14
Ministry of Defence,Ministry of Defence,13/04/2010,Environmental clear up,Defence Estates,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,617912,33779.68
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Air Command,BABCOCK DYNCORP LIMITED,617809,280249.37
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,617824,481943.66
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Navy Command,BAE SYSTEMS SURFACE SHIPS SUPPORT LIMITED,617824,18205.73
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Central TLB,BIRMINGHAM CITY UNIVERSITY,617833,515423.32
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Central TLB,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,617911,12055.37
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Air Command,HYDER CONSULTING (UK) LIMITED,618002,30819.02
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Air Command,SAFESKYS LTD,618229,15675.00
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Land Forces,SERCO LIMITED,618246,38782.55
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Defence Estates,VSM ESTATES LIMITED,618322,70183.00
Ministry of Defence,Ministry of Defence,13/04/2010,Estate management,Land Forces,VT FLAGSHIP LTD,618324,152545.25
