Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,ARTA001249,64110.79
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,CEFQ000822,49126.96
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,CETB000827,33588.70
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,ELJB000561,26274.60
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,ELJB000594,56724.46
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,FBLB000529,45126.09
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,HOGS000808,31634.78
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,HOHI000769,35356.52
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,MSOB000332,27399.06
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,PBGA000869,-4186.96
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,German Construction Authority,WIFQ000217,33701.30
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of buildings and military equipment ,Command Joint Operations,GIFFORD LLP,636367,5370.47
Ministry of Defence,Ministry of Defence,19/05/2010,Purchase of buildings and military equipment ,Defence Estates,GIFFORD LLP,636367,39345.53
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Sub Contracted Work,Operations,GILL RESEARCH & DEVELOPMENT LIMITED,V - 9000122811 - 00080875,66137.00
Ministry of Defence,Ministry of Defence,18/05/2010,Externally delivered education and training.,Air Command,GOODRICH PUMP & ENGINE CONTROL  SYSTEMS INC,2000008242,28181.82
Ministry of Defence,Ministry of Defence,24/05/2010,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,638585,45813.77
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,GOSPORT BOROUGH COUNCIL,637803,116437.01
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,GREENWICH LOCAL BOROUGH COUNCIL,637804,26180.35
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Materials & Equipment,Operations,GRIFF COMM LIMITED,V - 9000123232 - 00081270,23100.00
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,GUILDFORD BOROUGH COUNCIL,637806,63656.68
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,636376,44980.00
Ministry of Defence,Ministry of Defence,28/05/2010,Fees for professional services,Defence Estates,GVA GRIMLEY LIMITED,642132,3732.30
Ministry of Defence,Ministry of Defence,28/05/2010,Fees for professional services,Air Command,GVA GRIMLEY LIMITED,642132,33325.00
Ministry of Defence,Ministry of Defence,17/05/2010,Building maintenance and accommodation stores,Defence Equipment & Support,H MORRIS & CO LTD,GPC1,37946.39
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,HAMBLETON DISTRICT COUNCIL,637813,97204.70
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,HARROGATE BOROUGH COUNCIL,637814,77777.44
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,HART DISTRICT COUNCIL,637816,95819.83
Ministry of Defence,Ministry of Defence,20/05/2010,Medical treatment & stores and welfare services.,Air Command,HCL HEALTHCARE LIMITED,637134,14596.98
Ministry of Defence,Ministry of Defence,20/05/2010,Medical treatment & stores and welfare services.,Land Forces,HCL HEALTHCARE LIMITED,637134,2000.64
Ministry of Defence,Ministry of Defence,28/05/2010,Medical treatment & stores and welfare services.,Air Command,HCL HEALTHCARE LIMITED,642142,27359.76
Ministry of Defence,Ministry of Defence,28/05/2010,Payment of utilities,Command Joint Operations,HELLENIC PETROLEUM CYPRUS LTD,5000035723,4228.87
Ministry of Defence,Ministry of Defence,13/05/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,633477,5233.08
Ministry of Defence,Ministry of Defence,25/05/2010,Purchase of inventory and services ,Central TLB,HENRY SCHEIN UK HOLDINGS LIMITED,639956,1487.69
Ministry of Defence,Ministry of Defence,20/05/2010,Payment of utilities,Defence Equipment & Support,HENTY OIL LTD,637138,35937.02
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,HERTSMERE BOROUGH COUNCIL,637827,40601.53
Ministry of Defence,Met Office,14/05/2010,10 Equipment Maintenance,Science And Technology,Hewlett Packard Ltd,290871,87183.60
Ministry of Defence,Met Office,26/05/2010,10 Equipment Maintenance,Science And Technology,Hewlett Packard Ltd,292991,126261.96
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,Materials & Equipment,Operations,HHV LIMITED,V - 9000123296 - 00082242,44950.00
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,HIGHLAND REGIONAL COUNCIL,637829,26530.94
Ministry of Defence,Ministry of Defence,14/05/2010,"Transporation of personnel, freight and travel expenses",Land Forces,HOEBER-REISEN KG,5000034951,38042.16
Ministry of Defence,Ministry of Defence,18/05/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,635717,4992079.00
Ministry of Defence,Ministry of Defence,21/05/2010,Purchase of buildings and military equipment ,Land Forces,HOLDFAST TRAINING SERVICES LTD,637832,1046077.29
Ministry of Defence,Ministry of Defence,28/05/2010,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,642155,294783.68
Ministry of Defence,Ministry of Defence,12/05/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,135319,2007.39
Ministry of Defence,Ministry of Defence,12/05/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,135319,36558.37
Ministry of Defence,Ministry of Defence,13/05/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,135369,1338.26
Ministry of Defence,Ministry of Defence,17/05/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,135490,8256.54
Ministry of Defence,Ministry of Defence,17/05/2010,Fees for professional services,Command Joint Operations,HONEYBEERECRUITMENT.COM LTD,135490,9373.40
Ministry of Defence,Ministry of Defence,19/05/2010,Medical treatment & stores and welfare services.,Air Command,HONEYBEERECRUITMENT.COM LTD,135590,5654.40
Ministry of Defence,Ministry of Defence,19/05/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,135590,9278.95
Ministry of Defence,Ministry of Defence,26/05/2010,Medical treatment & stores and welfare services.,Land Forces,HONEYBEERECRUITMENT.COM LTD,135925,12884.51
Ministry of Defence,Ministry of Defence,28/05/2010,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,136033,30771.09
Ministry of Defence,United Kingdom Hydrographic Office,19/05/2010,Raw Materials - Paper,Print & Supply,Howard Smith Paper Group Ltd,5100077769,29906.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,IS Development,Operations,HP ENTERPRISE SERVICES DEFENCE &,V - 9000122966 - 00072056,45346.08
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,IS Development,Operations,HP ENTERPRISE SERVICES DEFENCE &,V - 9000122966 - 00079929,-45346.08
Ministry of Defence,Ministry of Defence,18/05/2010,Fees for professional services,Central TLB,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,635720,-5171145.22
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Central TLB,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,636404,60000.00
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Air Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,636404,64130.00
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,636404,3324829.00
Ministry of Defence,Ministry of Defence,19/05/2010,Fees for professional services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,636404,79502.00
Ministry of Defence,Ministry of Defence,21/05/2010,Fees for professional services,Central TLB,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,637837,1479802.63
Ministry of Defence,Ministry of Defence,27/05/2010,Estate management,Land Forces,HUMBERSIDE AGGREGATES & EXCAVATIONS LIMITED,641485,46498.36
Ministry of Defence,Ministry of Defence,17/05/2010,Rent and rates,Defence Estates,HUNTINGDONSHIRE DISTRICT COUNCIL,635007,52563.26
Ministry of Defence,Ministry of Defence,21/05/2010,Rent and rates,Defence Estates,HUNTINGDONSHIRE DISTRICT COUNCIL,637840,52563.26
Ministry of Defence,Met Office,14/05/2010,08 Software Licences,Government Business,"Ibl Software Engineering, Spol S.R.O.",292770,83431.00
Ministry of Defence,Met Office,14/05/2010,08 Software Licences,Government Business,"Ibl Software Engineering, Spol S.R.O.",292771,-83431.00
Ministry of Defence,Ministry of Defence,13/05/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,633495,14000.00
Ministry of Defence,Ministry of Defence,13/05/2010,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,633495,4000.00
Ministry of Defence,Ministry of Defence,17/05/2010,IT and communication services,Central TLB,IBM UNITED KINGDOM LIMITED,635010,134788.00
Ministry of Defence,Ministry of Defence,17/05/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,635010,23301.00
Ministry of Defence,Ministry of Defence,27/05/2010,IT and communication services,Central TLB,IBM UNITED KINGDOM LIMITED,641488,205690.00
Ministry of Defence,Ministry of Defence,27/05/2010,Fees for professional services,Central TLB,IBM UNITED KINGDOM LIMITED,641488,1029894.00
Ministry of Defence,Defence Science and Technology Laboratory,14/05/2010,Facility Management Costs,Corporate,ICS COMPUTING LIMITED,V - 9000122853 - 00079888,22224.90
Ministry of Defence,Defence Science and Technology Laboratory,28/05/2010,IT Hardware,Operations,IMPACT MARCOM LIMITED,V - 9000123154 - 00078323,52558.00
Ministry of Defence,Ministry of Defence,25/05/2010,IT and communication services,Navy Command,IMPACT MARCOM LTD,639968,5875.00
Ministry of Defence,Ministry of Defence,27/05/2010,Fees for professional services,Defence Estates,IMSERV EUROPE LIMITED,641493,377494.28
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Sub Contracted Work,Operations,INAZONE LIMITED,V - 9000123076 - 00078885,74750.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,IS Development,Programme Office,INFUSION DEVELOPMENT UK LIMITED,V - 9000123115 - 00078269,32875.00
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,IS Development,Programme Office,INFUSION DEVELOPMENT UK LIMITED,V - 9000123115 - 00079978,32875.00
Ministry of Defence,Ministry of Defence,12/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000034807,244804.22
Ministry of Defence,Ministry of Defence,13/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000034897,17655.91
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,636420,2876.94
Ministry of Defence,Ministry of Defence,19/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000035103,62884.59
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,637148,192406.32
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000035178,745838.98
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Central TLB,INTERSERVE (DEFENCE) LTD,637148,227.36
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000035285,2168716.65
Ministry of Defence,Ministry of Defence,27/05/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000035643,377720.91
Ministry of Defence,Ministry of Defence,20/05/2010,Estate management,Air Command,INVICTA AVIATION LIMITED,637149,37950.00
Ministry of Defence,Ministry of Defence,21/05/2010,Estate management,Air Command,INVIRON LTD,637858,27191.17
Ministry of Defence,Ministry of Defence,28/05/2010,Estate management,Air Command,INVIRON LTD,642173,1859.68
Ministry of Defence,Ministry of Defence,28/05/2010,Building maintenance and accommodation stores,Air Command,INVIRON LTD,642173,47613.63
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Materials & Equipment,Operations,IROBOT CORPORATION,V - 0000000406 - 00081070,32640.36
Ministry of Defence,Defence Science and Technology Laboratory,21/05/2010,Materials & Equipment,Operations,ISS GROUP SERVICES LIMITED,V - 9000123085 - 00080921,31500.00
Ministry of Defence,Ministry of Defence,14/05/2010,Estate management,Land Forces,ISS MEDICLEAN LTD,634248,7637.22
Ministry of Defence,Ministry of Defence,14/05/2010,Food and clothing,Central TLB,ISS MEDICLEAN LTD,634248,4319.67
Ministry of Defence,Ministry of Defence,14/05/2010,Food and clothing,Land Forces,ISS MEDICLEAN LTD,634248,39666.81
Ministry of Defence,Ministry of Defence,28/05/2010,Estate management,Air Command,ISS MEDICLEAN LTD,642177,29571.25
Ministry of Defence,Ministry of Defence,18/05/2010,Food and clothing,Defence Estates,ITURRI SA,3000004219,33.68
Ministry of Defence,Ministry of Defence,18/05/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004219,1072.27
Ministry of Defence,Ministry of Defence,18/05/2010,Food and clothing,Central TLB,ITURRI SA,3000004219,69.34
Ministry of Defence,Ministry of Defence,18/05/2010,Food and clothing,Air Command,ITURRI SA,3000004219,1961.22
Ministry of Defence,Ministry of Defence,18/05/2010,Food and clothing,Land Forces,ITURRI SA,3000004219,110.85
Ministry of Defence,Ministry of Defence,18/05/2010,Food and clothing,Navy Command,ITURRI SA,3000004219,31.38
Ministry of Defence,Ministry of Defence,20/05/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004229,2703.09
Ministry of Defence,Ministry of Defence,20/05/2010,Food and clothing,Central TLB,ITURRI SA,3000004229,53.25
Ministry of Defence,Ministry of Defence,20/05/2010,Food and clothing,Air Command,ITURRI SA,3000004229,1286.06
Ministry of Defence,Ministry of Defence,20/05/2010,Food and clothing,Land Forces,ITURRI SA,3000004229,738.82
Ministry of Defence,Ministry of Defence,28/05/2010,Food and clothing,Defence Estates,ITURRI SA,3000004261,58.16
Ministry of Defence,Ministry of Defence,28/05/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004261,204.97
Ministry of Defence,Ministry of Defence,28/05/2010,Food and clothing,Air Command,ITURRI SA,3000004261,864.81
Ministry of Defence,Ministry of Defence,28/05/2010,Food and clothing,Land Forces,ITURRI SA,3000004261,2667.05
Ministry of Defence,Ministry of Defence,28/05/2010,Food and clothing,Navy Command,ITURRI SA,3000004261,63.67
Ministry of Defence,Ministry of Defence,27/05/2010,Fees for professional services,Central TLB,JACK MORTON WORLDWIDE LTD,641509,130904.15
Ministry of Defence,Ministry of Defence,14/05/2010,Estate management,Defence Equipment & Support,JACOBS ENGINEERING U.K. LIMITED,135415,37340.00
Ministry of Defence,Ministry of Defence,13/05/2010,Purchase of buildings and military equipment ,Defence Estates,JACOBS U.K. LTD,633513,20430.00
Ministry of Defence,Ministry of Defence,13/05/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,633513,89171.67
Ministry of Defence,Ministry of Defence,19/05/2010,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,636431,62455.83
Ministry of Defence,Defence Support Group,19/05/2010,Oth facilities costs,Corporate,JOSEPH GLEAVE & SON,000000416033,1870.00
