Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Total
Ministry of Defence,Ministry of Defence,03/11/2010,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,HOULDER LTD,713764,153431.64
Ministry of Defence,Ministry of Defence,03/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HOULDER LTD,713764,27047.98
Ministry of Defence,United Kingdom Hydrographic Office,30/11/2010,Raw Materials - Paper,Print & Supply,Howard Smith Paper Group Ltd,5100081904,39925.13
Ministry of Defence,Council of Reserve Forces and Cadets Association,30/11/2010,Purchase of military transport,Capital Expenditure,Howards Taunton,5178,49115.00
Ministry of Defence,Ministry of Defence,22/11/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,722570,51248.91
Ministry of Defence,Ministry of Defence,22/11/2010,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,722570,4761.00
Ministry of Defence,Ministry of Defence,11/11/2010,Fees for professional services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,717863,3686414.00
Ministry of Defence,Ministry of Defence,11/11/2010,Fees for professional services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,717863,98832.00
Ministry of Defence,Ministry of Defence,11/11/2010,Fees for professional services,Central TLB,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,717863,75290.00
Ministry of Defence,Ministry of Defence,09/11/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,716481,38813.45
Ministry of Defence,Ministry of Defence,05/11/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,715255,1182715.10
Ministry of Defence,Ministry of Defence,03/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,713766,11532.00
Ministry of Defence,Ministry of Defence,01/11/2010,IT and communication services,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,712813,384519.02
Ministry of Defence,Ministry of Defence,01/11/2010,Purchase of information and communications technology,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,712813,73269.93
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of inventory and services ,Defence Equipment & Support,HS MARSTON AEROSPACE LTD,719802,45303.20
Ministry of Defence,Ministry of Defence,23/11/2010,Estate management,Defence Estates,HUBERT NIEWELS GMBH,5000045793,40792.50
Ministry of Defence,Ministry of Defence,19/11/2010,Rent and rates,Defence Estates,HUNTINGDONSHIRE DISTRICT COUNCIL,721842,52563.26
Ministry of Defence,Ministry of Defence,12/11/2010,Fees for professional services,Defence Estates,HYDER CONSULTING (UK) LIMITED,718560,31331.00
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Research,Programme Office,IBM UK LIMITED,V - 9000127815 - 00093178,817948.93
Ministry of Defence,Ministry of Defence,26/11/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,725256,1149167.38
Ministry of Defence,Ministry of Defence,26/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,725256,27000.00
Ministry of Defence,Ministry of Defence,24/11/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,723932,269726.85
Ministry of Defence,Ministry of Defence,24/11/2010,Fees for professional services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,723932,197982.48
Ministry of Defence,Ministry of Defence,22/11/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,722572,160374.23
Ministry of Defence,Ministry of Defence,19/11/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,721848,135375.93
Ministry of Defence,Ministry of Defence,18/11/2010,Purchase of information and communications technology,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,721093,80000.00
Ministry of Defence,Ministry of Defence,17/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,720419,23907.40
Ministry of Defence,Ministry of Defence,16/11/2010,Purchase of information and communications technology,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,719805,17893.39
Ministry of Defence,Ministry of Defence,16/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,719805,15511.31
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,717866,39110.69
Ministry of Defence,Ministry of Defence,10/11/2010,Purchase of information and communications technology,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,717127,255973.75
Ministry of Defence,Ministry of Defence,10/11/2010,IT and communication services,Defence Equipment & Support,IBM UNITED KINGDOM LIMITED,717127,141085.62
Ministry of Defence,Met Office,10/11/2010,Equipment Maintenance,Technology,Ibm United Kingdom Ltd,300147,29999.08
Ministry of Defence,Met Office,10/11/2010,Equipment Maintenance,Technology,Ibm United Kingdom Ltd,300133,-30001.40
Ministry of Defence,Met Office,05/11/2010,Equipment Maintenance,Technology,Ibm United Kingdom Ltd,300092,30213.33
Ministry of Defence,Met Office,05/11/2010,Software Licences,Technology,Ibm United Kingdom Ltd,299852,41379.00
Ministry of Defence,Met Office,10/11/2010,Equipment Maintenance,Technology,Ibm United Kingdom Ltd,299533,30001.40
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Contracted out Office Services,Corporate,ICS COMPUTING LIMITED,V - 9000128109 - 00095730,22083.33
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Facility Management Costs,Corporate,ICS COMPUTING LIMITED,V - 9000128109 - 00095730,141.57
Ministry of Defence,Defence Science and Technology Laboratory,12/11/2010,Professional Services,Corporate,ICS COMPUTING LIMITED,V - 9000127698 - 00092492,141.57
Ministry of Defence,Defence Science and Technology Laboratory,26/11/2010,Sub Contracted Research,Programme Office,IDUS CONSULTANCY LIMITED,V - 9000128144 - 00092246,25208.00
Ministry of Defence,Council of Reserve Forces and Cadets Association,11/11/2010,Building maintenance and accommodation stores,Estates Management,Ilfield & Barrett Roofing,7820,58566.41
Ministry of Defence,Ministry of Defence,17/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,IMES LTD.,720421,33776.83
Ministry of Defence,Council of Reserve Forces and Cadets Association,19/11/2010,Miscellaneous Administration Costs,Administration,IML Technology,5666,25550.48
Ministry of Defence,Ministry of Defence,11/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,IMTECH MARINE & OFFSHORE LTD,717870,49148.76
Ministry of Defence,Defence Support Group,11/11/2010,Equipment Support-Projects,Large Aircraft,Industore,10115583,27432.00
Ministry of Defence,Defence Science and Technology Laboratory,05/11/2010,IS Development,Programme Office,INFUSION DEVELOPMENT UK LIMITED,V - 9000127546 - 00094410,32875.00
Ministry of Defence,United Kingdom Hydrographic Office,18/11/2010,ARCS Production,Operations & Production,Ingres Europe Ltd,5100081702,45000.00
Ministry of Defence,Ministry of Defence,19/11/2010,IT and communication services,Central TLB,INSIGHT DIRECT (U K) LTD,721851,141262.50
Ministry of Defence,Ministry of Defence,08/11/2010,Purchase of inventory and services ,Defence Equipment & Support,INTEPRO UK LIMITED,715910,347753.00
Ministry of Defence,Ministry of Defence,26/11/2010,"Transporation of personnel, freight and travel expenses",Air Command,INTERNATIONAL AIR TRANSPORT ASSOCIATION,2000010137,22907.42
Ministry of Defence,Ministry of Defence,26/11/2010,International contributions,Central TLB,INTERNATIONAL SCIENCE AND TECHNOLOGY CENTRE,2000010138,141407.60
Ministry of Defence,Ministry of Defence,26/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000046085,172865.11
Ministry of Defence,Ministry of Defence,26/11/2010,Estate management,Defence Equipment & Support,INTERSERVE (DEFENCE) LTD,5000046085,44247.79
Ministry of Defence,Ministry of Defence,19/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000045548,2477235.85
Ministry of Defence,Ministry of Defence,18/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000045445,34153.99
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000045371,355613.42
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Defence Equipment & Support,INTERSERVE (DEFENCE) LTD,5000045371,7079.65
Ministry of Defence,Ministry of Defence,16/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000045314,50244.35
Ministry of Defence,Ministry of Defence,15/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000045219,95732.85
Ministry of Defence,Ministry of Defence,12/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000045095,67548.07
Ministry of Defence,Ministry of Defence,02/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,5000044470,3214977.18
Ministry of Defence,Ministry of Defence,02/11/2010,Estate management,Defence Estates,INTERSERVE (DEFENCE) LTD,713274,200845.39
Ministry of Defence,Ministry of Defence,24/11/2010,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,ISLAND PETROLEUM LIMITED,2000010109,77600.00
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ISLAND PETROLEUM LIMITED,2000010109,5469.01
Ministry of Defence,Ministry of Defence,17/11/2010,Food and clothing,Land Forces,ISS MEDICLEAN LIMITED,720426,409473.02
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Land Forces,ISS MEDICLEAN LIMITED,720426,119830.18
Ministry of Defence,Ministry of Defence,17/11/2010,Food and clothing,Central TLB,ISS MEDICLEAN LIMITED,720426,94621.53
Ministry of Defence,Ministry of Defence,17/11/2010,Estate management,Central TLB,ISS MEDICLEAN LIMITED,720426,27413.06
Ministry of Defence,Ministry of Defence,08/11/2010,Food and clothing,Defence Equipment & Support,ISS MEDICLEAN LIMITED,715915,235876.88
Ministry of Defence,Defence Science and Technology Laboratory,19/11/2010,Sub Contracted Work,Operations,ITT DEFENCE LIMITED,V - 9000127864 - 00094303,129200.71
Ministry of Defence,Ministry of Defence,03/11/2010,Design services and minor equipment purchases,Defence Equipment & Support,ITT DEFENCE LIMITED,713789,82121.00
Ministry of Defence,Ministry of Defence,26/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004894,418479.50
Ministry of Defence,Ministry of Defence,26/11/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004894,40.50
Ministry of Defence,Ministry of Defence,26/11/2010,Food and clothing,Land Forces,ITURRI SA,3000004894,34.42
Ministry of Defence,Ministry of Defence,24/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004882,39794.51
Ministry of Defence,Ministry of Defence,24/11/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004882,707.93
Ministry of Defence,Ministry of Defence,24/11/2010,Food and clothing,Land Forces,ITURRI SA,3000004882,336.74
Ministry of Defence,Ministry of Defence,24/11/2010,Food and clothing,Air Command,ITURRI SA,3000004882,78.16
Ministry of Defence,Ministry of Defence,24/11/2010,Food and clothing,Navy Command,ITURRI SA,3000004882,37.46
Ministry of Defence,Ministry of Defence,24/11/2010,Food and clothing,Central TLB,ITURRI SA,3000004882,32.61
Ministry of Defence,Ministry of Defence,12/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004841,67454.75
Ministry of Defence,Ministry of Defence,12/11/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004841,55798.05
Ministry of Defence,Ministry of Defence,12/11/2010,Food and clothing,Central TLB,ITURRI SA,3000004841,3376.76
Ministry of Defence,Ministry of Defence,12/11/2010,Food and clothing,Defence Estates,ITURRI SA,3000004841,144.02
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ITURRI SA,3000004832,115576.39
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Air Command,ITURRI SA,3000004832,675.80
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Land Forces,ITURRI SA,3000004832,653.35
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Defence Equipment & Support,ITURRI SA,3000004832,367.71
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Navy Command,ITURRI SA,3000004832,130.73
Ministry of Defence,Ministry of Defence,11/11/2010,Food and clothing,Defence Estates,ITURRI SA,3000004832,32.61
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of inventory and services ,Air Command,ITURRI SA,3000004832,13.36
Ministry of Defence,Ministry of Defence,10/11/2010,Purchase of inventory and services ,Defence Equipment & Support,ITW LIMITED,717136,33373.59
Ministry of Defence,Ministry of Defence,05/11/2010,Purchase of inventory and services ,Defence Equipment & Support,IVECO LIMITED,715276,609.42
Ministry of Defence,Council of Reserve Forces and Cadets Association,17/11/2010,Building maintenance and accommodation stores,Estates Management,J C G (Construction ) Ltd,8081,91074.25
Ministry of Defence,Ministry of Defence,23/11/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,J HIRST & SONS,723250,30744.48
Ministry of Defence,Ministry of Defence,02/11/2010,Purchase of inventory and services ,Defence Equipment & Support,J. & S. FRANKLIN LTD,713279,41516.41
Ministry of Defence,Ministry of Defence,17/11/2010,Fees for professional services,Central TLB,JACK MORTON WORLDWIDE LTD,720429,61127.17
Ministry of Defence,Ministry of Defence,17/11/2010,Property leases,Central TLB,JACK MORTON WORLDWIDE LTD,720429,18755.44
Ministry of Defence,Ministry of Defence,25/11/2010,Estate management,Defence Equipment & Support,JACOBS ENGINEERING U.K. LIMITED,724645,26600.00
Ministry of Defence,Ministry of Defence,30/11/2010,Fees for professional services,Land Forces,JACOBS U.K. LTD,726556,5681.42
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of buildings and military equipment ,Defence Equipment & Support,JACOBS U.K. LTD,717884,104594.00
Ministry of Defence,Ministry of Defence,11/11/2010,Purchase of buildings and military equipment ,Defence Estates,JACOBS U.K. LTD,717884,26710.20
Ministry of Defence,United Kingdom Hydrographic Office,25/11/2010,Computer maint&hire,Information Management & Technology,Jeppesen Norway AS  EM,5100081351,46380.04
Ministry of Defence,Ministry of Defence,16/11/2010,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,719820,65578.67
Ministry of Defence,Ministry of Defence,10/11/2010,IT and communication services,Air Command,JOHNSON CONTROLS LIMITED,717140,39270.57
Ministry of Defence,Ministry of Defence,30/11/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,726559,44540.50
Ministry of Defence,Ministry of Defence,26/11/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,725277,41266.31
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of inventory and services ,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,724652,20814.59
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of inventory and services ,Land Forces,JOSEPH GLEAVE & SON LTD,724652,4034.90
Ministry of Defence,Ministry of Defence,25/11/2010,Purchase of inventory and services ,Command Joint Operations,JOSEPH GLEAVE & SON LTD,724652,99.29
